job_title,url,resume_score,is_remote
Backend Software Developer,https://www.dice.com/job-detail/2bae3ea1-1bd4-4982-b2f5-cabcc4187197,0.39887404441833496,False
"Co-op, Embedded Software Engineer (January 2026 - August 2026)",https://www.dice.com/job-detail/1eb1c421-07ba-4307-a9ac-3d21c13c18d6,0.39879506826400757,True
Software Developer (C++/C#) - Engineering & Plant Design Systems,https://www.dice.com/job-detail/0be77359-fe9b-454b-9acb-3a51eb4d1cab,0.3983420133590698,False
"Staff, Software Engineer - Full Stack",https://www.dice.com/job-detail/877fddfc-61e0-4f3a-8b02-3d467925850c,0.3973340690135956,True
"Co-op, Embedded Software Engineer (May 2026 - December 2026)",https://www.dice.com/job-detail/2398e86b-d675-4190-aee2-a735d767a8f2,0.39729365706443787,True
Lead Forward Deployed Software Engineer,https://www.dice.com/job-detail/aa4609de-2b3c-41dc-b4cc-62bdb84716f8,0.39714494347572327,False
Senior DevSecOps Engineer,https://www.dice.com/job-detail/0996b1ab-7976-4ea5-8980-00acbdd0f9a2,0.3971150815486908,False
Software Developer 4,https://www.dice.com/job-detail/4636fd46-9761-48e3-8501-e571ab44f361,0.39607739448547363,False
Principal Software Developer - AI Infra Compute,https://www.dice.com/job-detail/70a9e617-e989-4afd-bc88-aef1679ad395,0.39607739448547363,False
Software Engineer Sr,https://www.dice.com/job-detail/62d2230d-3ddf-45e5-8673-a0f2f66e4494,0.3958505094051361,False
Senior Frontend Software Engineer - Productivity Platforms and Ecosystems,https://www.dice.com/job-detail/8898d8d3-e08c-4f8e-9c73-b841e0000ba7,0.3956940770149231,False
Power Platform Developer,https://www.dice.com/job-detail/394db1eb-6eba-461d-93c5-b62724733616,0.39562222361564636,False
Software Developer III,https://www.dice.com/job-detail/58729310-7cd8-4fa6-af2b-4f63655975ce,0.3953248858451843,False
2026 University Graduate - Machine Learning Engineer,https://www.dice.com/job-detail/8f2111e6-7404-4ef3-a611-3ca7ad3ef3f1,0.3952268362045288,False
"Senior Software Engineer, Minecraft",https://www.dice.com/job-detail/69e0c362-3ef9-4b36-acd9-636542c8460a,0.3951379954814911,False
Senior Software Developer - AI Infra Compute,https://www.dice.com/job-detail/0511b768-f0bd-4c58-b665-cb9b8e7937cc,0.39510878920555115,False
Senior Software Developer - AI Infra Compute,https://www.dice.com/job-detail/1fe938ce-a612-437b-acf4-0db0dd6d6df7,0.39510878920555115,False
Senior Software Developer - TS/SCI Clearance Required,https://www.dice.com/job-detail/d02b279f-7c02-4654-864e-b72e8f7b553e,0.3945835828781128,False
"Electrical & Software Engineer, Circuit Board Test Automation",https://www.dice.com/job-detail/38a7dcc0-8239-4684-9f15-20c77aeff4c6,0.39433741569519043,False
Software Developer C# C++,https://www.dice.com/job-detail/8f1f3ea3-dde1-4378-aa96-572b723a9353,0.3930250406265259,False
Firmware Software Engineer,https://www.dice.com/job-detail/8fddb107-e536-4e05-8019-ebc0aeb641d2,0.3910129964351654,False
Software Engineer III - Generative AI,https://www.dice.com/job-detail/340c415a-5a34-4db4-b1c7-c8ea20330246,0.3906518220901489,False
Senior Software Engineer,https://www.dice.com/job-detail/ad299b96-484b-4c84-b67b-014352197fc7,0.39010635018348694,False
Pega Developer,https://www.dice.com/job-detail/ede1b459-a241-4069-bc9e-45834a209dae,0.3899868130683899,False
"Senior Realtime Software Engineer, Imaging",https://www.dice.com/job-detail/2b55ad45-8aff-417d-9c41-873d352e4416,0.3899115324020386,False
"Senior C++ Software Engineer, Imaging",https://www.dice.com/job-detail/19850ab3-4511-4eea-9c0d-7fa71d8899e4,0.3899115324020386,False
Senior Platform Software Engineer - Factory,https://www.dice.com/job-detail/a063416e-ec2c-4ed5-ae9a-322bff6d8f28,0.38898563385009766,True
"Sr Engineering Manager, Adobe Firefly",https://www.dice.com/job-detail/42624179-120e-4e95-8a02-dbb61962b1e4,0.38877418637275696,False
Software Engineer III,https://www.dice.com/job-detail/3f51a3ed-c2fb-4187-9118-88401750e5da,0.38846951723098755,False
Software Developer (C++) in gaming industry,https://www.dice.com/job-detail/db2b7973-c2ae-4c2a-b2b0-d129b6f0ef1e,0.38846519589424133,False
Full Stack Software Engineer (Python/C++/SQL),https://www.dice.com/job-detail/754e5d3b-07cf-448e-a248-5dfab62b9295,0.388238787651062,False
"Staff Software Engineer, Ads",https://www.dice.com/job-detail/420dbe58-29fc-4940-bc5a-417f8d3eb05a,0.38802817463874817,False
"Senior Software Engineer, Data Platform - Foundation AI",https://www.dice.com/job-detail/e81eef46-a48d-4d84-b48c-e868ab153acf,0.3879198729991913,False
"Software Engineer II, Minecraft",https://www.dice.com/job-detail/10613d5b-9d8a-49a1-9233-60bd9c8afe48,0.38783594965934753,False
Senior Software Engineer - Electrophysiology,https://www.dice.com/job-detail/a2a5724c-3c51-48c9-8de6-b0d6392c45de,0.3866459131240845,False
Software Engineer - Enterprise Knowledge,https://www.dice.com/job-detail/ef6de2ed-833a-45c5-889a-d641f6f370d2,0.3864286541938782,True
"Senior Software Engineer, AI Storage Infrastructure",https://www.dice.com/job-detail/d2cf6595-8114-4f16-89a6-584879c68091,0.3860357403755188,True
"Intern, Software Engineer - Phoenix",https://www.dice.com/job-detail/7d70627c-37b9-4387-8328-23c30572db87,0.3846089243888855,True
